	numberOfPedestrians	probPed	numberOfPassengers	probPass	AltruismLevel	Fitness	convieneSvolta	predAction
0	2,0	0,6589606107891385	1,0	0,33677111498966716	0,8999944164940868	0,0	0,0	0,0
1	1,0	0,7893369079406815	4,0	0,6331671353731789	0,40958420349352664	1,0	1,0	1,0
2	2,0	0,9293036780964712	2,0	0,8079153465706139	0,8366411290921124	0,0	0,0	0,0
3	1,0	0,2753458274686247	5,0	0,3396543468736256	0,9027175438665731	1,0	1,0	1,0
4	4,0	0,9007320375850559	3,0	0,6150441082572038	0,44488962831359624	0,0	0,0	0,0
5	6,0	0,0676501126546809	5,0	0,8189245111581865	0,5968445351418288	0,0	0,0	0,0
6	6,0	0,30397803952413127	5,0	0,8314938085631923	0,5972870206596054	0,0	0,0	0,0
7	4,0	0,269070995932441	2,0	0,8870488272586305	0,58253676050578	0,0	0,0	0,0
8	6,0	0,29410826325659134	1,0	0,19957854100763717	0,6000753565855699	0,0	0,0	0,0
9	4,0	0,24013648369999985	1,0	0,0749102091032664	0,9044425585990127	0,0	0,0	0,0
10	3,0	0,18176611775553664	4,0	0,8738598591493327	0,5817563039800363	1,0	1,0	1,0
11	5,0	0,7514811774990241	3,0	0,10185069701632621	0,3950229603225055	0,0	0,0	0,0
12	5,0	0,6747352254740142	1,0	0,602766873507394	0,5943380193496446	0,0	0,0	0,0
13	5,0	0,00787387296425024	2,0	0,6759803127720367	0,2007629923153358	0,0	0,0	0,0
14	3,0	0,2763472272074702	2,0	0,06112631894497311	0,7692591012347563	0,0	0,0	0,0
15	1,0	0,3053500235981046	5,0	0,4539040795379877	0,09011772870332657	1,0	1,0	1,0
16	5,0	0,9304534738855272	1,0	0,10636839336357673	0,010321787174836894	0,0	0,0	0,0
17	3,0	0,4566935597913644	3,0	0,3681863457849198	0,869854907655085	0,0	0,0	0,0
18	2,0	0,5924341330680847	2,0	0,6731125642713945	0,3758366288320687	0,0	0,0	0,0
19	3,0	0,45502301506528753	6,0	0,7735953139349983	0,3516040643606331	1,0	1,0	1,0
20	1,0	0,8251534923384622	4,0	0,46400706385667834	0,7522585344302267	1,0	1,0	1,0
21	5,0	0,8513299490634207	1,0	0,1907475150618767	0,28866250212480626	0,0	0,0	0,0
22	2,0	0,43433083540291184	3,0	0,8302882437014514	0,15843760591673683	1,0	1,0	1,0
23	3,0	0,7392044067634574	2,0	0,48669583887891976	0,27111295480808417	0,0	0,0	0,0
24	2,0	0,8241283757590533	6,0	0,5864928122840574	0,7794696103072664	1,0	1,0	1,0
25	5,0	0,33560772982786735	3,0	0,1461567436808785	0,5120386802604066	0,0	0,0	0,0
26	3,0	0,9521690694371151	4,0	0,9164237358381353	0,8894064188238016	1,0	1,0	1,0
27	2,0	0,2586295422761201	1,0	0,550485347067081	0,5927527663762809	0,0	0,0	0,0
28	4,0	0,33723284576151125	6,0	0,9461268846562277	0,9725025111777783	1,0	1,0	1,0
29	3,0	0,41508366544714337	5,0	0,26059098518723633	0,6091275488440755	1,0	1,0	1,0
30	1,0	0,5540544283976842	2,0	0,7176418537635255	0,6418781419636674	1,0	1,0	1,0
31	5,0	0,5558993925562483	5,0	0,3355982406813126	0,9808147706527248	1,0	0,0	1,0
32	5,0	0,612206612603353	6,0	0,014712519235879795	0,8475647340965901	1,0	1,0	1,0
33	5,0	0,7640810006326518	6,0	0,313478594819107	0,8947031090709802	1,0	1,0	1,0
34	6,0	0,602408683555275	4,0	0,8750237143316174	0,9407958949763545	0,0	0,0	0,0
35	2,0	0,9540631857041151	1,0	0,5323889028200399	0,03032473582795525	0,0	0,0	0,0
36	6,0	0,3428304205358039	2,0	0,7653867863700627	0,6078487895265627	0,0	0,0	0,0
37	4,0	0,8155155455037217	4,0	0,48076066207982393	0,9326088159201718	0,0	0,0	0,0
38	3,0	0,9694255175630031	4,0	0,4720421226076097	0,9046416551476671	1,0	1,0	1,0
